1.86E-01,1.86E-03,-8.59E+00,1.00E-04
1.87E-01,1.87E-03,-8.56E+00,8.89E-05
1.88E-01,1.88E-03,-8.54E+00,7.31E-05
1.90E-01,1.90E-03,-8.51E+00,8.01E-05
1.91E-01,1.91E-03,-8.49E+00,7.42E-05
1.92E-01,1.92E-03,-8.47E+00,7.12E-05
1.93E-01,1.93E-03,-8.44E+00,7.48E-05
1.94E-01,1.94E-03,-8.42E+00,7.43E-05
1.95E-01,1.95E-03,-8.40E+00,6.19E-05
1.97E-01,1.97E-03,-8.38E+00,5.65E-05
1.98E-01,1.98E-03,-8.36E+00,6.54E-05
1.99E-01,1.99E-03,-8.34E+00,8.09E-05
2.00E-01,2.00E-03,-8.32E+00,6.41E-05
2.01E-01,2.01E-03,-8.30E+00,5.92E-05
2.02E-01,2.02E-03,-8.28E+00,4.89E-05
2.03E-01,2.03E-03,-8.26E+00,5.35E-05
2.04E-01,2.04E-03,-8.24E+00,6.71E-05
2.04E-01,2.04E-03,-8.22E+00,5.67E-05
2.05E-01,2.05E-03,-8.20E+00,4.09E-05
2.06E-01,2.06E-03,-8.19E+00,5.48E-05
2.07E-01,2.07E-03,-8.17E+00,4.67E-05
2.08E-01,2.08E-03,-8.15E+00,6.07E-05
2.09E-01,2.09E-03,-8.13E+00,4.24E-05
2.10E-01,2.10E-03,-8.12E+00,4.92E-05
2.11E-01,2.11E-03,-8.10E+00,4.37E-05
2.11E-01,2.11E-03,-8.08E+00,5.17E-05
2.12E-01,2.12E-03,-8.07E+00,5.34E-05
2.13E-01,2.13E-03,-8.05E+00,3.73E-05
2.14E-01,2.14E-03,-8.04E+00,4.74E-05
2.15E-01,2.15E-03,-8.02E+00,4.10E-05
2.15E-01,2.15E-03,-8.01E+00,2.28E-05
2.16E-01,2.16E-03,-7.99E+00,3.69E-05
2.17E-01,2.17E-03,-7.98E+00,5.74E-05
2.18E-01,2.18E-03,-7.96E+00,4.39E-05
2.18E-01,2.18E-03,-7.95E+00,4.33E-05
2.19E-01,2.19E-03,-7.94E+00,3.97E-05
2.20E-01,2.20E-03,-7.92E+00,4.25E-05
2.21E-01,2.21E-03,-7.91E+00,3.05E-05
2.21E-01,2.21E-03,-7.90E+00,3.65E-05
2.22E-01,2.22E-03,-7.88E+00,2.31E-05
2.23E-01,2.23E-03,-7.86E+00,3.51E-05
2.25E-01,2.25E-03,-7.83E+00,3.39E-05
2.26E-01,2.26E-03,-7.81E+00,4.21E-05
2.27E-01,2.27E-03,-7.78E+00,3.97E-05
2.29E-01,2.29E-03,-7.76E+00,3.48E-05
2.30E-01,2.30E-03,-7.74E+00,3.48E-05
2.31E-01,2.31E-03,-7.71E+00,3.42E-05
2.32E-01,2.32E-03,-7.69E+00,2.60E-05
2.33E-01,2.33E-03,-7.67E+00,3.06E-05
2.34E-01,2.34E-03,-7.65E+00,2.27E-05
2.35E-01,2.35E-03,-7.63E+00,2.64E-05
2.37E-01,2.37E-03,-7.61E+00,1.88E-05
2.38E-01,2.38E-03,-7.59E+00,2.76E-05
2.39E-01,2.39E-03,-7.57E+00,2.92E-05
2.40E-01,2.40E-03,-7.55E+00,3.03E-05
2.41E-01,2.41E-03,-7.53E+00,2.43E-05
2.42E-01,2.42E-03,-7.52E+00,2.89E-05
2.43E-01,2.43E-03,-7.50E+00,2.31E-05
2.44E-01,2.44E-03,-7.48E+00,2.53E-05
2.45E-01,2.45E-03,-7.46E+00,2.51E-05
2.46E-01,2.46E-03,-7.44E+00,3.00E-05
2.47E-01,2.47E-03,-7.43E+00,2.52E-05
2.47E-01,2.47E-03,-7.41E+00,2.46E-05
2.48E-01,2.48E-03,-7.39E+00,2.02E-05
2.49E-01,2.49E-03,-7.38E+00,2.47E-05
2.51E-01,2.51E-03,-7.35E+00,1.50E-05
2.53E-01,2.53E-03,-7.32E+00,2.34E-05
2.54E-01,2.54E-03,-7.30E+00,2.07E-05
2.55E-01,2.55E-03,-7.27E+00,2.36E-05
2.57E-01,2.57E-03,-7.25E+00,1.95E-05
2.58E-01,2.58E-03,-7.22E+00,2.15E-05
2.60E-01,2.60E-03,-7.19E+00,1.53E-05
2.61E-01,2.61E-03,-7.17E+00,2.08E-05
2.63E-01,2.63E-03,-7.13E+00,1.44E-05
2.65E-01,2.65E-03,-7.10E+00,1.39E-05
2.67E-01,2.67E-03,-7.07E+00,1.56E-05
2.68E-01,2.68E-03,-7.04E+00,1.85E-05
2.70E-01,2.70E-03,-7.01E+00,1.19E-05
2.72E-01,2.72E-03,-6.98E+00,1.27E-05
2.74E-01,2.74E-03,-6.95E+00,1.39E-05
2.75E-01,2.75E-03,-6.94E+00,1.57E-05
2.75E-01,2.75E-03,-6.94E+00,1.55E-05
2.75E-01,2.75E-03,-6.94E+00,1.55E-05
